Release1.1
World size: 15x15
Chunks: 225

World Load Time: 1.819138s
Chunk 43 Load: 0.3518ms
Chunk 43 Render: 5.049ms
Chunk 44 Load: 0.3503ms
Chunk 44 Render: 4.8274ms
Chunk 45 Load: 0.327ms
Chunk 45 Render: 6.2517ms
Chunk 46 Load: 0.3621ms
Chunk 46 Render: 5.1649ms
Chunk 47 Load: 0.5336ms
Chunk 47 Render: 5.6523ms
Chunk 48 Load: 0.3662ms
Chunk 48 Render: 6.7196ms
Chunk 49 Load: 0.3305ms
Chunk 49 Render: 6.9682ms
Chunk 50 Load: 0.3561ms
Chunk 50 Render: 5.0152ms
Chunk 51 Load: 0.4684ms
Chunk 51 Render: 4.862ms
Chunk 52 Load: 0.8356ms
Chunk 52 Render: 5.2648ms
Chunk 53 Load: 0.3413ms
Chunk 53 Render: 4.5609ms
Chunk 54 Load: 0.3489ms
Chunk 54 Render: 5.895ms
Chunk 55 Load: 0.3612ms
Chunk 55 Render: 5.0351ms
Chunk 56 Load: 0.3467ms
Chunk 56 Render: 6.0788ms
Chunk 57 Load: 0.6624ms
Chunk 57 Render: 5.7521ms
Chunk 58 Load: 0.3493ms
Chunk 58 Render: 5.7019ms
Chunk 59 Load: 0.3299ms
Chunk 59 Render: 5.833ms
Chunk 60 Load: 0.344ms
Chunk 60 Render: 4.5473ms
Chunk 61 Load: 0.3357ms
Chunk 61 Render: 5.4763ms
Chunk 62 Load: 0.3604ms
Chunk 62 Render: 4.2439ms
Chunk 63 Load: 0.8779ms
Chunk 63 Render: 5.2716ms
Chunk 64 Load: 0.3292ms
Chunk 64 Render: 5.7677ms
Chunk 65 Load: 0.3725ms
Chunk 65 Render: 5.6854ms
Chunk 66 Load: 0.3401ms
Chunk 66 Render: 4.4692ms
Chunk 67 Load: 0.3377ms
Chunk 67 Render: 5.4567ms
Chunk 68 Load: 0.3591ms
Chunk 68 Render: 4.5878ms
Chunk 69 Load: 0.5419ms
Chunk 69 Render: 5.5518ms
Chunk 70 Load: 0.3259ms
Chunk 70 Render: 5.4578ms
Chunk 71 Load: 0.3668ms
Chunk 71 Render: 4.5457ms
Chunk 72 Load: 0.344ms
Chunk 72 Render: 5.7277ms
Chunk 73 Load: 0.3681ms
Chunk 73 Render: 5.2724ms
Chunk 74 Load: 0.3272ms
Chunk 74 Render: 5.8669ms
Chunk 75 Load: 0.7533ms
Chunk 75 Render: 5.0178ms
Chunk 76 Load: 0.3388ms
Chunk 76 Render: 5.2331ms
Chunk 77 Load: 0.3309ms
Chunk 77 Render: 4.5802ms
Chunk 78 Load: 0.3439ms
Chunk 78 Render: 5.4338ms
Chunk 79 Load: 0.3435ms
Chunk 79 Render: 5.2876ms
Chunk 80 Load: 0.3311ms
Chunk 80 Render: 5.5099ms
Chunk 81 Load: 0.5439ms
Chunk 81 Render: 4.5878ms
Chunk 82 Load: 0.3305ms
Chunk 82 Render: 5.3897ms
Chunk 83 Load: 0.3317ms
Chunk 83 Render: 5.2472ms
Chunk 84 Load: 0.3562ms
Chunk 84 Render: 5.4041ms
Chunk 85 Load: 0.3417ms
Chunk 85 Render: 6.1458ms
Chunk 86 Load: 0.3281ms
Chunk 86 Render: 5.0447ms
Chunk 87 Load: 0.3505ms
Chunk 87 Render: 4.5536ms
Chunk 88 Load: 0.7382ms
Chunk 88 Render: 6.3839ms
Chunk 89 Load: 0.3567ms
Chunk 89 Render: 5.1799ms
Chunk 90 Load: 0.3798ms
Chunk 90 Render: 4.7547ms
Chunk 91 Load: 0.3278ms
Chunk 91 Render: 4.8254ms
Chunk 92 Load: 0.3422ms
Chunk 92 Render: 5.295ms
Chunk 93 Load: 0.3259ms
Chunk 93 Render: 4.9483ms
Chunk 94 Load: 0.3343ms
Chunk 94 Render: 7.1242ms
Chunk 95 Load: 0.5442ms
Chunk 95 Render: 6.036ms
Chunk 96 Load: 0.3277ms
Chunk 96 Render: 4.9796ms
Chunk 97 Load: 0.3602ms
Chunk 97 Render: 5.0906ms
Chunk 98 Load: 0.3363ms
Chunk 98 Render: 5.5291ms
Chunk 99 Load: 0.3321ms
Chunk 99 Render: 6.2151ms
Chunk 100 Load: 0.3582ms
Chunk 100 Render: 4.6747ms
Chunk 101 Load: 0.3495ms
Chunk 101 Render: 4.9975ms
Chunk 102 Load: 0.748ms
Chunk 102 Render: 6.0947ms
Chunk 103 Load: 0.3482ms
Chunk 103 Render: 6.7193ms
Chunk 104 Load: 0.3635ms
Chunk 104 Render: 5.0737ms
Chunk 105 Load: 0.3306ms
Chunk 105 Render: 5.3446ms
Chunk 106 Load: 0.3493ms
Chunk 106 Render: 4.852ms
Chunk 107 Load: 0.3316ms
Chunk 107 Render: 5.8546ms
Chunk 108 Load: 0.3311ms
Chunk 108 Render: 5.7413ms
Chunk 109 Load: 0.5352ms
Chunk 109 Render: 6.2137ms
Chunk 110 Load: 0.324ms
Chunk 110 Render: 5.1897ms
Chunk 111 Load: 0.3715ms
Chunk 111 Render: 5.6734ms
Chunk 112 Load: 0.3273ms
Chunk 112 Render: 4.9987ms
Chunk 113 Load: 0.3296ms
Chunk 113 Render: 4.5335ms
Chunk 114 Load: 0.3382ms
Chunk 114 Render: 4.8921ms
Chunk 115 Load: 0.3279ms
Chunk 115 Render: 5.1271ms
Chunk 116 Load: 0.3295ms
Chunk 116 Render: 5.762ms
Chunk 117 Load: 0.5715ms
Chunk 117 Render: 7.3772ms
Chunk 118 Load: 0.3425ms
Chunk 118 Render: 6.5682ms
Chunk 119 Load: 0.3389ms
Chunk 119 Render: 5.06ms
Chunk 120 Load: 0.3242ms
Chunk 120 Render: 4.7211ms
Chunk 121 Load: 0.328ms
Chunk 121 Render: 5.2289ms
Chunk 122 Load: 0.3511ms
Chunk 122 Render: 6.6309ms
Chunk 123 Load: 0.3271ms
Chunk 123 Render: 4.9654ms
Chunk 124 Load: 0.3424ms
Chunk 124 Render: 4.6829ms
Chunk 125 Load: 0.8181ms
Chunk 125 Render: 5.072ms
Chunk 126 Load: 0.3357ms
Chunk 126 Render: 5.7593ms
Chunk 127 Load: 0.3392ms
Chunk 127 Render: 5.4328ms
Chunk 128 Load: 0.3248ms
Chunk 128 Render: 5.7331ms
Chunk 129 Load: 0.3394ms
Chunk 129 Render: 4.9171ms
Chunk 130 Load: 0.3487ms
Chunk 130 Render: 5.3018ms
Chunk 131 Load: 0.3443ms
Chunk 131 Render: 5.0848ms
Chunk 132 Load: 0.3276ms
Chunk 132 Render: 5.2244ms
Chunk 133 Load: 0.5636ms
Chunk 133 Render: 4.5971ms
Chunk 134 Load: 0.3339ms
Chunk 134 Render: 6.2819ms
Chunk 135 Load: 0.3408ms
Chunk 135 Render: 5.0629ms
Chunk 136 Load: 0.3441ms
Chunk 136 Render: 4.6553ms
Chunk 137 Load: 0.3469ms
Chunk 137 Render: 5.098ms
Chunk 138 Load: 0.3422ms
Chunk 138 Render: 5.0041ms
Chunk 139 Load: 0.3425ms
Chunk 139 Render: 5.7757ms
Chunk 140 Load: 0.3305ms
Chunk 140 Render: 5.2919ms
Chunk 141 Load: 0.3368ms
Chunk 141 Render: 5.6825ms
Chunk 142 Load: 0.526ms
Chunk 142 Render: 5.5583ms
Chunk 143 Load: 0.3393ms
Chunk 143 Render: 4.6523ms
Chunk 144 Load: 0.4649ms
Chunk 144 Render: 5.0169ms
Chunk 145 Load: 0.3434ms
Chunk 145 Render: 5.144ms
Chunk 146 Load: 0.3432ms
Chunk 146 Render: 4.7772ms
Chunk 147 Load: 0.3587ms
Chunk 147 Render: 5.5477ms
Chunk 148 Load: 0.3255ms
Chunk 148 Render: 5.1901ms
Chunk 149 Load: 0.3416ms
Chunk 149 Render: 5.5123ms
Chunk 150 Load: 0.3365ms
Chunk 150 Render: 5.736ms
Chunk 151 Load: 0.822ms
Chunk 151 Render: 5.2539ms
Chunk 152 Load: 0.3399ms
Chunk 152 Render: 5.0849ms
Chunk 153 Load: 0.3711ms
Chunk 153 Render: 5.2175ms
Chunk 154 Load: 0.3498ms
Chunk 154 Render: 6.5303ms
Chunk 155 Load: 0.3547ms
Chunk 155 Render: 6.7223ms
Chunk 156 Load: 0.3313ms
Chunk 156 Render: 4.4956ms
Chunk 157 Load: 0.3301ms
Chunk 157 Render: 5.01ms
Chunk 158 Load: 0.3371ms
Chunk 158 Render: 4.774ms
Chunk 159 Load: 0.3258ms
Chunk 159 Render: 5.1773ms
Chunk 160 Load: 0.3456ms
Chunk 160 Render: 5.8877ms
Chunk 161 Load: 0.5457ms
Chunk 161 Render: 6.3999ms
Chunk 162 Load: 0.3397ms
Chunk 162 Render: 4.6748ms
Chunk 163 Load: 0.3495ms
Chunk 163 Render: 5.6867ms
Chunk 164 Load: 0.3274ms
Chunk 164 Render: 4.7693ms
Chunk 165 Load: 0.3338ms
Chunk 165 Render: 7.2451ms
Chunk 166 Load: 0.3521ms
Chunk 166 Render: 6.5366ms
Chunk 167 Load: 0.3319ms
Chunk 167 Render: 4.5635ms
Chunk 168 Load: 0.3396ms
Chunk 168 Render: 4.9095ms
Chunk 169 Load: 0.3286ms
Chunk 169 Render: 6.2885ms
Chunk 170 Load: 0.3277ms
Chunk 170 Render: 5.5598ms
Chunk 171 Load: 0.8248ms
Chunk 171 Render: 5.1713ms
Chunk 172 Load: 0.3283ms
Chunk 172 Render: 5.1459ms
Chunk 173 Load: 0.3285ms
Chunk 173 Render: 4.6175ms
Chunk 174 Load: 0.3387ms
Chunk 174 Render: 5.5523ms
Chunk 175 Load: 0.3516ms
Chunk 175 Render: 6.6063ms
Chunk 176 Load: 0.3396ms
Chunk 176 Render: 7.2793ms
Chunk 177 Load: 0.3274ms
Chunk 177 Render: 4.8237ms
Chunk 178 Load: 0.33ms
Chunk 178 Render: 5.0154ms
Chunk 179 Load: 0.342ms
Chunk 179 Render: 4.431ms
Chunk 180 Load: 0.3369ms
Chunk 180 Render: 6.4091ms
Chunk 181 Load: 0.5393ms
Chunk 181 Render: 6.252ms
Chunk 182 Load: 0.3377ms
Chunk 182 Render: 4.3731ms
Chunk 183 Load: 0.3309ms
Chunk 183 Render: 4.9382ms
Chunk 184 Load: 0.3458ms
Chunk 184 Render: 6.1868ms
Chunk 185 Load: 0.3321ms
Chunk 185 Render: 5.2537ms
Chunk 186 Load: 0.3462ms
Chunk 186 Render: 5.0264ms
Chunk 187 Load: 0.3504ms
Chunk 187 Render: 4.9383ms
Chunk 188 Load: 0.3317ms
Chunk 188 Render: 5.5247ms
Chunk 189 Load: 0.341ms
Chunk 189 Render: 5.4252ms
Chunk 190 Load: 0.3412ms
Chunk 190 Render: 5.7565ms
Chunk 191 Load: 0.3294ms
Chunk 191 Render: 5.9944ms
Chunk 192 Load: 0.5778ms
Chunk 192 Render: 5.0413ms
Chunk 193 Load: 0.3303ms
Chunk 193 Render: 4.97ms
Chunk 194 Load: 0.3301ms
Chunk 194 Render: 4.8706ms
Chunk 195 Load: 0.3391ms
Chunk 195 Render: 5.5751ms
Chunk 196 Load: 0.3509ms
Chunk 196 Render: 4.8928ms
Chunk 197 Load: 0.4111ms
Chunk 197 Render: 5.4657ms
Chunk 198 Load: 0.3579ms
Chunk 198 Render: 4.4568ms
Chunk 199 Load: 0.3305ms
Chunk 199 Render: 4.9045ms
Chunk 200 Load: 0.346ms
Chunk 200 Render: 5.093ms
Chunk 201 Load: 0.3401ms
Chunk 201 Render: 4.8947ms
Chunk 202 Load: 0.3492ms
Chunk 202 Render: 4.9361ms
Chunk 203 Load: 0.9568ms
Chunk 203 Render: 5.6805ms
Chunk 204 Load: 0.3359ms
Chunk 204 Render: 5.1178ms
Chunk 205 Load: 0.34ms
Chunk 205 Render: 5.2752ms
Chunk 206 Load: 0.3321ms
Chunk 206 Render: 5.0065ms
Chunk 207 Load: 0.3612ms
Chunk 207 Render: 4.5646ms
Chunk 208 Load: 0.3374ms
Chunk 208 Render: 5.0092ms
Chunk 209 Load: 0.3391ms
Chunk 209 Render: 4.7688ms
Chunk 210 Load: 0.3465ms
Chunk 210 Render: 5.7006ms
Chunk 211 Load: 0.3402ms
Chunk 211 Render: 5.5595ms
Chunk 212 Load: 0.331ms
Chunk 212 Render: 5.2359ms
Chunk 213 Load: 0.3432ms
Chunk 213 Render: 4.5837ms
Chunk 214 Load: 0.3318ms
Chunk 214 Render: 4.9708ms
Chunk 215 Load: 0.6222ms
Chunk 215 Render: 5.0533ms
Chunk 216 Load: 0.3338ms
Chunk 216 Render: 4.9874ms
Chunk 217 Load: 0.3458ms
Chunk 217 Render: 4.9432ms
Chunk 218 Load: 0.3467ms
Chunk 218 Render: 6.1044ms
Chunk 219 Load: 0.3307ms
Chunk 219 Render: 6.0793ms
Chunk 220 Load: 0.3338ms
Chunk 220 Render: 5.0955ms
Chunk 221 Load: 0.3377ms
Chunk 221 Render: 4.7568ms
Chunk 222 Load: 0.3479ms
Chunk 222 Render: 4.7915ms
Chunk 223 Load: 0.3382ms
Chunk 223 Render: 5.0309ms
Chunk 224 Load: 0.3488ms
Chunk 224 Render: 5.5315ms
